TIME	SCA_COEFF(370)	SCA_COEFF(470)	SCA_COEFF(520)	SCA_COEFF(590)	SCA_COEFF(660)	SCA_COEFF(880)	SCA_COEFF(950)
2022-06-16 22:00:00	65.98228997250493	36.80740791635565	28.746840290587556	21.265372726620026	16.288719383817373	8.156217514845217	6.797260987927123
2022-06-16 23:00:00	63.72261335586023	35.243227186897506	27.386113080915784	20.011169181590788	15.090932084864406	7.328023197536194	6.073128850811611
2022-06-17 00:00:00	63.7775251077638	34.728155435493306	26.670830391722752	19.365158413280305	14.410375633996415	6.906771679798414	5.670358011202585
2022-06-17 01:00:00	62.131693044419734	33.922842163446774	26.314058674138685	19.06341741969142	14.308399749169475	6.876593866689257	5.668872769962411
2022-06-17 02:00:00	61.05633774062318	32.9783390210939	25.33818321354115	18.268746617418813	13.699562237188163	6.551669860808206	5.389772583828117
2022-06-17 03:00:00	62.68198957497599	33.94176433070113	26.285692303992732	19.019049819619312	14.448147648562358	7.1533308872360415	5.913931176019583
2022-06-17 04:00:00	62.38369677277264	34.641633157883284	27.20524864991424	20.047558918526867	15.230952840668017	7.512112698696025	6.22646914477728
2022-06-17 05:00:00	62.13723369681586	36.014205056176635	28.562975491378317	21.247852829866307	16.454585616664176	8.567797346093855	7.203116777104271
2022-06-17 06:00:00	63.88709816524637	36.76998107303996	29.010270713452705	21.784006850285948	16.7829680114381	8.656046326189879	7.249848995318391
2022-06-17 07:00:00	69.60069813572187	40.42226038605869	32.29099000795483	24.43728309841079	18.929766616511465	9.836999593081433	8.277442462456833
2022-06-17 08:00:00	65.44369127319669	37.33329096186857	29.580874833938548	21.98531233627341	16.935692604301583	8.847957675161737	7.456544065798319
2022-06-17 09:00:00	59.424150405789256	33.66878411779989	26.466084146884732	19.61178045182567	15.083068767463345	7.595654572218336	6.348711397590332
2022-06-17 10:00:00	50.036151332234084	28.428318353409228	22.37672641229006	16.491815678203107	12.45019077798742	6.261643206148474	5.235279381286958
2022-06-17 11:00:00	53.40074065418282	29.81421261064797	23.36324095877839	17.179529948174157	13.065233677219357	6.451240399460962	5.378124303320267
2022-06-17 12:00:00	58.69576407979076	32.677767862566924	25.541202842832895	18.861852080951735	14.356812309421917	7.081679568910564	5.890399681445786
2022-06-17 13:00:00	58.52729486266395	32.6747582170495	25.645178772036772	18.999494295718137	14.527751248078534	7.283106358512937	6.070035579205737
2022-06-17 14:00:00	58.32945768588416	33.79870424952648	26.683340791054086	19.960535349662987	15.408841148406001	7.94799005012333	6.663710064644162
2022-06-17 16:00:00	64.79547816068862	39.988269655478476	32.28223036031392	24.945426794591274	19.89827808774593	11.061094147567271	9.444698030685764
2022-06-17 17:00:00	62.738737451622804	36.68042379442038	29.242513086007143	21.94593179548012	17.086806450836008	8.988641234654988	7.551062782911555
2022-06-17 18:00:00	64.57227485638761	36.9233067997727	28.94913542182092	21.459208471242174	16.49632453505157	8.40250255356335	7.02974127829982
2022-06-17 19:00:00	58.66050367089737	33.293816451820206	25.981156834757222	19.279494733496822	14.72424011920696	7.454328635798899	6.226389792036736
2022-06-17 20:00:00	60.44389640778498	34.12523116903216	26.97623529551371	20.0847150436354	15.502449589490148	7.904866051602693	6.600732794024099
2022-06-17 21:00:00	84.21971222379145	49.2277394282424	39.395408689475474	29.72397462522038	22.977588066635995	12.08508557749224	10.198325025371417
2022-06-17 22:00:00	62.33792245195485	35.07496183649457	27.504894626343194	20.236699977585467	15.522557807197693	7.8002094636535855	6.50504212365175
2022-06-17 23:00:00	58.388440092649965	32.58083867977635	25.39395780693598	18.46527373484013	14.031964950984245	6.995087519628784	5.815037940994525
2022-06-18 00:00:00	62.18366982462018	34.48504826506876	26.921083598151306	19.722405251920584	15.011925506446229	7.581687278753388	6.250151528982125
2022-06-18 01:00:00	62.48366635559613	34.60777163970104	26.94110491399313	19.79574924463734	15.04751670518834	7.379777036543347	6.059795121061015
2022-06-18 02:00:00	75.39933922736185	42.17247471507928	32.80908474788057	23.93956221584639	18.335626501344812	9.060903931656114	7.527854162347495
2022-06-18 03:00:00	77.61013648686173	43.53041776568051	33.93337015699397	24.969208087773403	19.10222735136969	9.558680678408386	7.938752722378571
2022-06-18 04:00:00	74.99226638411847	41.90019148961609	32.849076052857264	24.221644418602935	18.45688427402446	9.189264912139931	7.6366783682223875
2022-06-18 05:00:00	75.31799053624019	42.42628496789595	33.16542239736259	24.45957905324707	18.66232837660008	9.339754407976812	7.759384050661522
2022-06-18 06:00:00	75.85336353741562	42.83047280401334	33.75777383343521	24.996420646883845	19.187118895042257	9.658680936612637	8.049195759380298
2022-06-18 07:00:00	76.01233459344425	43.15518417552874	33.9396030838419	25.133430578777507	19.340871951545125	9.791166010987787	8.153832742758782
2022-06-18 08:00:00	85.18033945377417	49.111834661736324	38.843359136069886	28.757864375093796	21.993154266915106	11.008372060214766	9.193179915736277
2022-06-18 09:00:00	90.92543084788392	51.677774000737784	40.67709037896094	30.24557561771642	23.16505728222034	11.775151613348026	9.80999198463809
2022-06-18 10:00:00	78.1831524087705	43.974975761185746	34.48482213882947	25.530378801079664	19.568212197823087	9.750921890370321	8.108507004638408
2022-06-18 11:00:00	66.93944244147342	38.58122907856016	30.857213689897446	22.997040476186537	17.855389658226645	9.477924750887372	7.961581438508473
2022-06-18 12:00:00	65.07969266728014	38.78753340133575	31.08165913954558	23.433776437641395	18.22948073649826	9.77465773122777	8.325882706905016
2022-06-18 13:00:00	69.64348476618538	40.56526965793708	32.24908694521889	24.094036651665917	18.675040125587323	9.783447461427627	8.233470874460183
2022-06-18 14:00:00	67.43106764135638	38.849795288559136	31.02600682314344	23.163702734045803	18.01999708188869	9.355763803177535	7.86125505723579
2022-06-18 15:00:00	59.76809020069386	35.603039537590234	28.579872049388	21.662059609926615	16.982004735546898	9.141902119185229	7.749027195501309
2022-06-18 16:00:00	54.603136085761015	33.86842306219883	27.675553061708676	21.65019530525812	17.32375487990158	9.842120816419389	8.449744057436853
2022-06-18 17:00:00	53.80806048314707	32.904662561066345	26.7793489408461	20.591972635548736	16.482237013258697	9.104992381029586	7.7772814623740825
2022-06-18 18:00:00	62.479848760544584	38.54469445046532	31.22885142440592	24.009202958947448	18.94312157412818	10.33674535205509	8.800974519501647
2022-06-18 19:00:00	79.95115340953217	49.494813671271686	40.48417606250868	31.73211433446881	25.591935487127	14.17578896395737	12.151704629971771
2022-06-18 20:00:00	93.21387299892075	56.58695261702172	45.894455739614806	35.40064584980746	28.188520082226027	15.63571082853226	13.321641224269326
2022-06-18 21:00:00	100.47277046499681	61.34395332111897	49.844922107563235	38.32649823250538	30.2690725142126	16.73401260939191	14.273294322437714
2022-06-18 22:00:00	78.29320250657452	49.900962439800864	41.432852846550404	32.93634183888135	27.034267841065	15.940835581216982	13.794604852218498
2022-06-18 23:00:00	96.36062893993196	60.26786771919946	49.62912457222535	38.93872792657776	31.199579128816513	17.896169918143244	15.434930808013878
2022-06-19 00:00:00	84.98225224378615	49.70908034929884	39.41458723295189	29.387688467617718	22.57230090507575	11.548634488464655	9.66863761064618
2022-06-19 01:00:00	53.07421893538816	30.32273993630158	23.970759686216915	17.763822603202254	13.652159357795991	6.90684968463873	5.744040529080781
2022-06-19 02:00:00	46.83026862642946	26.7894169298305	21.277031499678476	15.864773477381913	12.274246323264606	6.407123209232173	5.388855606216646
2022-06-19 03:00:00	48.79755771994821	28.385877256010556	22.436826911296468	16.893343255255598	13.054962088026253	6.797299106443796	5.6971865412357765
2022-06-19 04:00:00	51.65761211567484	29.538674605098734	23.496493824275646	17.45060340137651	13.3897997703338	6.5755816455154985	5.418359855520445
2022-06-19 05:00:00	33.77407735883608	18.880096824498153	15.092211527981412	11.446367451300382	8.9244377935411	4.598071302306436	3.842198613862095
2022-06-19 06:00:00	26.54181911270124	15.661483383284354	12.54881072703396	9.493236134676826	7.443506161337888	3.965309873891149	3.3496546160129963
2022-06-19 07:00:00	30.07103833238921	17.752519050354483	14.135662990374556	10.70582535019018	8.371459620150166	4.435586563462793	3.7481175928626858
2022-06-19 08:00:00	36.52136372572798	21.013315162611924	16.703293510672005	12.627763408230987	9.855851983129213	5.289986218664147	4.489720144014269
2022-06-19 09:00:00	58.44502322062236	34.0482859753093	27.048759270067297	20.349645130991945	16.001716001442635	8.507076033220098	7.180103292906855
2022-06-19 10:00:00	79.16589653805184	46.61979050502379	37.68785098393039	28.85173407858902	22.709409200575777	12.252784369066084	10.413063174689
2022-06-19 11:00:00	90.74695818732948	52.68143665627792	42.128795665692046	31.63182256621357	24.60936949709307	12.958377236797945	10.913360978640236
2022-06-19 12:00:00	62.27688750155251	37.16568293311853	29.982723573479092	22.930464454608533	18.106713395291287	9.907711569556007	8.458651939134025
2022-06-19 13:00:00	59.54827618766477	35.29867434878312	28.372567844692746	21.578839515575464	16.858874580806123	8.894674501689705	7.499738148739239
2022-06-19 14:00:00	66.77069583014934	38.679915910239856	30.472030710507347	22.809730419315002	17.71614465645807	9.071264731562696	7.601226581244658
2022-06-19 15:00:00	78.9191098958089	44.67713745760856	34.84665284498508	25.789962726749238	19.974511368891072	10.22746388371558	8.578789016677124
2022-06-19 16:00:00	95.13762263063961	54.231505880009735	42.68875876594092	31.86345303457449	24.489909373037346	12.528728141165011	10.463102721596544
2022-06-19 19:00:00	70.36139501481475	39.9193979259875	31.397049090283804	22.97455340025554	17.49574570260425	8.762835079504645	7.277947566147983
2022-06-19 20:00:00	73.22191970781674	40.830178031489936	31.93067673906971	23.477592412168896	17.918013581572424	8.873715287462133	7.3837482480833
2022-06-19 21:00:00	132.8037163656847	79.86957481790873	64.54945855926114	49.22106381900113	38.61742254558163	20.786045765296958	17.63137537273444
2022-06-19 22:00:00	140.16859605824322	84.65126505608879	68.25905548400581	52.07407026323898	40.95120314553357	22.234427079994916	18.901611443908443
2022-06-19 23:00:00	130.96793424246914	77.10389385843627	61.74844696343951	46.716155953355795	36.5928795239374	19.43419211245645	16.394834163718254
2022-06-20 00:00:00	119.4389590701943	69.99808868829999	55.99723199184582	42.291462452580774	33.077329274988244	17.367201286182038	14.58331435470459
2022-06-20 01:00:00	113.84390072813318	66.80537645547099	53.23339767394766	40.070465272128864	31.046721154683624	16.114882131264842	13.545822292764477
2022-06-20 02:00:00	101.24699152464103	59.230324962904646	47.21341239660872	35.50210173402187	27.531996722657638	14.37990395901063	12.082543657793964
2022-06-20 03:00:00	113.35962709319745	68.20262467344696	54.90981366906382	41.87757402179344	32.86429876007592	17.797347554043327	15.097196686563876
2022-06-20 04:00:00	117.1606800745318	70.34745771910309	56.497119356956965	42.87234759201728	33.65689206290877	18.20303965050371	15.44712905933663
2022-06-20 05:00:00	108.22047824375754	64.43703504610939	51.68372631733794	39.008763218257066	30.449358776229978	16.06279379402952	13.580694441297304
2022-06-20 06:00:00	89.56143650795073	52.641908006395624	42.06719648521842	31.675819146655684	24.677003446108596	12.904202315162507	10.840187332120532
2022-06-20 07:00:00	69.3924583979099	40.501558712125444	32.35465707964004	24.439546790901733	19.182198164397327	10.271402368699018	8.660829355239358
2022-06-20 08:00:00	82.34687491609412	49.043148685136565	39.64795836148461	30.253608901966793	23.76494459604345	12.702728556694222	10.729048552985326
2022-06-20 09:00:00	87.87606267044409	51.9595996284923	41.49226559037683	31.562486477791357	24.773060035854623	13.205869569452242	11.169951965563996
2022-06-20 10:00:00	110.90662188642196	65.3986994761064	52.25985420061221	39.71186411385875	31.10819646085644	16.533821496888617	13.956168424391976
2022-06-20 11:00:00	100.33934714192664	60.348496228763466	48.71320390381081	37.19178280698416	29.59986776239098	16.289072814328467	13.871710708929665
2022-06-20 12:00:00	75.49110867625281	46.24841150567798	37.2922062690493	28.71409892600441	22.778404064908482	12.573818025294306	10.773622350335906
2022-06-20 13:00:00	63.70331382968136	38.18935077729512	30.81061876503192	23.486858618252032	18.40409756570099	9.822521485278896	8.323049571731925
2022-06-20 14:00:00	57.94181056188363	34.41968209307443	27.55936739602457	21.029990954395693	16.569490241218478	8.94697813677547	7.596590122934949
2022-06-20 15:00:00	57.42124260553762	34.20349237125576	27.563340846867924	21.009366145732727	16.489118479297716	8.804161358895486	7.458688779590292
2022-06-20 16:00:00	44.09556406934442	26.487326505492803	21.314848994656707	16.275103107354603	12.8841057936876	6.89362141260152	5.82783044781379
2022-06-20 17:00:00	26.127102672439953	15.054246927745604	12.064392704040571	9.07579180076336	7.0455736377461	3.6866017442743244	3.1061563388945217
2022-06-20 18:00:00	25.455685018668667	14.383033950320051	11.280588998603523	8.414107887837382	6.492655616263384	3.2951289435593507	2.7499999577902834
2022-06-20 19:00:00	32.182506215425235	18.313980867702696	14.1709689132027	10.41619613026861	7.8687925034491695	3.886037094211386	3.239614268893707
2022-06-20 20:00:00	38.982645400606316	20.86210159079339	16.212510461422085	11.830260043777388	8.982820991329433	4.473138699922709	3.6994189048722257
2022-06-20 21:00:00	38.93627698319159	20.783607016576646	15.944135848693783	11.454538145651284	8.506011164537842	4.001188853028815	3.292311533670548
2022-06-20 22:00:00	41.456770983552886	21.798783292828567	16.729699100694845	11.99551847765897	8.902389420199315	4.158187350180722	3.3999913948136364
2022-06-20 23:00:00	41.880887914803004	22.088505572589177	16.759794116740494	11.975057147623964	8.832822332019926	4.06953865410156	3.3103609012852475
2022-06-21 00:00:00	49.42699480889409	26.212946237964307	19.94550209189247	14.18533121271599	10.550088507798215	4.902252308696141	4.0036161721272965
2022-06-21 01:00:00	58.459774017157805	30.895787670022955	23.52171551821981	16.802666179816793	12.439023620332193	5.736936578397112	4.654941090406987
2022-06-21 02:00:00	57.78223765880922	30.155713450393492	22.97260096036755	16.317543577429152	12.001762209161141	5.496363713528481	4.467711113552676
2022-06-21 03:00:00	59.744851346248126	31.5851291677071	24.158648507541322	17.194583524179556	12.76239956823137	5.912742912876485	4.814632785895105
2022-06-21 04:00:00	61.31841278753734	33.166222904223275	25.585325321000177	18.363749522951103	13.745450208044614	6.5409298605312856	5.368321354650507
2022-06-21 05:00:00	63.09497700508522	34.56800441539566	26.899987802936153	19.530784519489472	14.748124717478753	7.1114852158077335	5.857614911061283
2022-06-21 06:00:00	67.8704168557476	37.396098388823106	28.973930165237263	21.191594410398622	16.024581911814685	7.844612717250354	6.483325179859728
2022-06-21 07:00:00	70.00023826641748	38.38865464444021	29.810814147576302	21.72909129051532	16.523055471338296	8.030485119395756	6.651461534819056
2022-06-21 08:00:00	76.55037503687369	42.98936490713639	33.600320605991215	24.769415975215278	18.993711039567273	9.60323605375328	8.023209237558582
2022-06-21 09:00:00	97.78764487500666	56.07771771364389	44.29980265083256	33.22034676872738	25.667123954650116	13.256910725629318	11.174787273527485
2022-06-21 10:00:00	92.88027938408834	53.48322450343446	42.437253748230546	31.903869757693926	24.71761897226299	12.720161234714926	10.702342629776384
2022-06-21 11:00:00	90.57547135996757	53.35767524903193	42.870286329771204	32.42925917054741	25.230136514952036	13.137572960182455	11.006728120033522
2022-06-21 12:00:00	85.2889773138984	49.14526110912104	38.94872705440699	29.094304790850572	22.442866696614	11.644207960543875	9.759390852121705
2022-06-21 13:00:00	77.53590835514876	44.06989773161574	34.63032692267136	25.55930219421804	19.52560952448152	9.980202201576777	8.371682334886756
2022-06-21 14:00:00	68.66448537110102	38.24958874464282	29.792280738126884	21.83544315889996	16.574492613250356	8.169692123791165	6.777641248237298
2022-06-21 15:00:00	65.66009120779817	36.13570252302983	28.16418061148764	20.574550333805924	15.684840456191225	7.757385147703898	6.4189577877354225
2022-06-21 16:00:00	66.73054912225717	36.6218133780319	28.318261490348696	20.580531195029707	15.532595032576557	7.530865886144852	6.221226797433865
2022-06-21 17:00:00	64.12154684139338	35.540790513742216	27.720129698599933	20.254109491634196	15.277189258960757	7.4364519416710095	6.148141228028419
2022-06-21 18:00:00	59.83348008313352	33.760886582939435	26.466250202654596	19.458961147039886	14.812741225363204	7.392314651616107	6.160330903425272
2022-06-21 19:00:00	57.45114896264491	32.89506385015308	25.90133578817788	19.12410953935231	14.658788944433157	7.3374010054347885	6.125575759626329
2022-06-21 20:00:00	57.07341988190268	31.612900930488333	24.80534257266374	18.19064436088322	13.849859176903848	6.9111395854554925	5.735698195832239
2022-06-21 21:00:00	53.93094743900683	29.58266017379261	22.962672180478577	16.736751398649034	12.554365748472124	6.106155584960732	5.02407135702086
2022-06-21 22:00:00	52.03894511910844	28.918149022301478	22.530522543573248	16.533412852170745	12.536805138659737	6.153367853088879	5.092769170984386
2022-06-21 23:00:00	55.58808830897571	31.676472864791975	24.860919219570967	18.271348044119392	14.03237222616931	7.1029445797558495	5.910526876701342
2022-06-22 00:00:00	64.92721401248855	37.01667725993195	29.185813031019336	21.635185606534684	16.637734624779576	8.47991801254624	7.099085958259628
2022-06-22 01:00:00	68.55236143881774	39.122500066343505	30.873868503785395	22.926556593265367	17.603861170730312	8.982292527454668	7.495283206244562
2022-06-22 02:00:00	71.8546210736105	41.459580891578796	32.6211967893631	24.350768484184258	18.685554023481757	9.705189094678449	8.13089103620611
2022-06-22 03:00:00	79.25956234357832	45.511466202897026	36.015889303186434	26.960642541670403	20.8170778185274	10.704626823932657	8.976534706271174
2022-06-22 04:00:00	80.0811895933488	45.83365007948328	36.25682160618763	27.123830604376256	20.87703520304745	10.66525799143126	8.919961161457767
2022-06-22 10:00:00	88.02581079518373	50.86030989606057	40.056225134775815	29.804321279540876	23.142139535770518	12.219357641642626	10.317792550010719
2022-06-22 11:00:00	75.8634299625134	43.07933730518039	34.040156270036775	25.43365265495688	19.573551772428623	9.946265455971034	8.262960880707578
2022-06-22 12:00:00	90.72955750569768	51.1528117523297	40.20601504431292	29.91387619140734	22.964651482850385	11.606993431666504	9.654317610762735
2022-06-22 13:00:00	97.42999774774725	55.21843708223314	43.53377900184067	32.25338721725521	24.76048529903094	12.519545657229802	10.408989621087155
2022-06-22 14:00:00	90.23429312969998	51.357810606044794	40.48225491584602	30.045907638053762	23.032340152650743	11.778883901742592	9.823218779169302
2022-06-22 15:00:00	76.55130703955564	42.502234942914356	33.22493867119465	24.437793263314973	18.546679359331662	9.10172203935514	7.5253434442775315
2022-06-22 16:00:00	81.02643240383925	45.453757160259165	35.7495171352583	26.389045759332742	19.987720091086487	10.00715826838227	8.330189767591108
2022-06-22 17:00:00	90.15682797520196	50.700779961652046	39.58485659287028	29.113222518611586	22.22102167779481	11.077458429907194	9.204721557018312
2022-06-22 18:00:00	89.14899928001455	49.59322086677916	38.688739154718974	28.27845022227523	21.372579380191006	10.443610507374547	8.644947980260808
2022-06-22 19:00:00	84.50433126281975	47.24166423865684	37.03111845261654	27.19010288923151	20.7370718614563	10.291570351417466	8.534984129607794
2022-06-22 20:00:00	87.27140150343877	49.625867804007825	38.86687804700564	28.770876753197307	22.030539102982278	11.059349146988282	9.2416096788525
2022-06-22 21:00:00	87.96781362518055	49.00865133576731	38.37738323971536	28.147241855525373	21.42375137908271	10.68203256145004	8.869579087451665
2022-06-22 22:00:00	92.24444739966839	51.50062585341758	40.37519611537806	29.976078839833576	22.93016247585627	11.535629183172347	9.59789822824137
2022-06-22 23:00:00	101.79354733843377	57.715572183518404	45.67106376204417	33.65230530263213	25.80909052104405	13.015811281094393	10.832292592623563
2022-06-23 00:00:00	105.81392037848406	59.909926495684864	47.12326917599417	34.90170155195645	26.734402150552665	13.572550613419974	11.32569772916177
2022-06-23 01:00:00	117.25050630280585	68.14397863043901	54.292096737112544	40.63222882298082	31.3546453083965	16.14279122425226	13.553446060104262
2022-06-23 02:00:00	123.57037867787668	72.00634755326865	57.31329580001067	42.9495771786582	33.20626751760534	17.329367711210857	14.556346140207971
2022-06-23 03:00:00	24.634126513443256	13.468271330139125	10.450771740520548	7.70036772160913	5.9658207558325005	2.9601577749825045	2.4393938796043066
2022-06-23 04:00:00	24.990696020728038	14.279560040831718	11.324572322251168	8.422857929138374	6.431141707646314	3.2994516085819043	2.759314335309569
2022-06-23 05:00:00	24.61451953328853	14.161105397629886	11.110851960502243	8.452322693250414	6.6782010031839505	3.5903935332195687	3.0145082933609664
2022-06-23 06:00:00	36.50824458652733	21.56313408630672	17.317456876204307	12.855050843386302	9.946374554364883	5.222585429283576	4.4019190166609174
2022-06-23 07:00:00	39.066862300800736	22.447969065979954	17.766812221614472	13.289336375561184	10.316689866158764	5.365334638472969	4.5090901047552645
2022-06-23 08:00:00	38.950342597526586	22.226632644659034	17.60005674664289	13.138414548080181	10.136576597718417	5.244748779883359	4.398909880106469
2022-06-23 09:00:00	43.21962254695189	24.90324498617074	19.669957054807455	14.790217682240973	11.423917238618106	5.842562879732414	4.891871776329873
2022-06-23 10:00:00	45.33659772034001	25.930281300909684	20.43639183198809	15.16672014582704	11.694072627032625	5.924509367056533	4.927890516097334
2022-06-23 11:00:00	45.36807039915328	25.96096642848856	20.461788559608234	15.101175971516227	11.571460152561517	5.800031982817321	4.8553481737567665
2022-06-23 12:00:00	45.46615788302593	25.425897385930632	20.00205702634519	14.821977159084511	11.333370926577572	5.642974245909216	4.6858343017339035
2022-06-23 13:00:00	43.03347157530652	24.194782077823618	19.045246271244928	14.00492113809895	10.626694171954703	5.180728309026835	4.299777610619506
2022-06-23 14:00:00	45.94692140625534	25.477356516825843	19.868359296582405	14.661587803671296	11.241044284682035	5.526821607013839	4.5900852664573755
2022-06-23 15:00:00	42.86448909598431	23.814449753696962	18.584049927598816	13.566387744289395	10.202395728178612	4.955800842728824	4.114070515751783
2022-06-23 16:00:00	39.49043179891571	22.282529712919334	17.561761779538777	12.946276097089688	9.865839378754037	4.889040114279215	4.076920823938384
2022-06-23 17:00:00	36.027432616580924	19.556946207449023	15.15945462090248	11.003722741101432	8.224625080864662	3.9673223934366058	3.2769275331078367
2022-06-23 18:00:00	32.68859653569197	18.235983000666533	14.222638103526812	10.558126117641724	7.971706586785411	3.98401462565928	3.326081043580433
2022-06-23 19:00:00	31.66635358029103	17.701100802543305	13.939064629840075	10.191526990899547	7.767025009748945	3.906603573751952	3.2452157745342616
2022-06-23 20:00:00	35.27303539984591	20.037054344823105	15.698345274723467	11.689922329361822	9.038977991075534	4.5480572277380045	3.789893786663811
2022-06-23 21:00:00	35.00449465621652	20.1684917910778	15.961526901284667	11.905599628740767	9.12644551142466	4.674048286918449	3.914582129205785
