TIME	ABS_COEFF(370)	ABS_COEFF(470)	ABS_COEFF(520)	ABS_COEFF(590)	ABS_COEFF(660)	ABS_COEFF(880)	ABS_COEFF(950)
2022-06-16 15:00:00	11.56766542315332	8.816615590268762	7.550207603297594	6.797264440075298	5.590367924422341	3.878822102036884	3.7170570955281756
2022-06-16 16:00:00	14.412336369861704	10.891573966308924	9.489061289617691	8.374978112863419	6.822143907769636	4.807730954951866	4.839918093135646
2022-06-16 17:00:00	14.849978053970686	11.564956684571014	10.069302173844873	8.767847525454926	7.4909815457862665	5.042050305236726	5.0451306202845965
2022-06-16 18:00:00	16.998400866869325	12.935212215918291	11.385458325872383	9.996343942606147	8.215555653637619	5.92911641702941	5.622048856986367
2022-06-16 19:00:00	19.06725246447542	14.696969327650505	12.687462261211422	10.74466663325664	9.012587172274102	6.573494630312777	6.175735486841083
2022-06-16 20:00:00	31.96773574377882	23.61537532881935	20.47825754821297	17.622999364819076	15.182614382977523	10.736847371981277	10.299345702192655
2022-06-16 21:00:00	33.519374441983395	24.829030228012652	21.80856591692895	18.4523903469567	16.01308778351484	11.590439290876125	10.841416528623844
2022-06-16 22:00:00	35.27988758033089	27.67133170160729	24.179062212247317	20.391793320225897	17.835670347110163	12.766220316412655	11.832631754098026
2022-06-16 23:00:00	27.899657361947604	21.563907047602285	19.126720854464295	16.20742227500523	14.045590398349251	9.84978126018859	9.339105952514544
2022-06-17 00:00:00	23.53318692276935	17.89945225519928	15.595742790691565	13.214131512403263	11.34794525834884	8.301599838663622	7.627710914781777
2022-06-17 01:00:00	22.478868320143167	17.445310421952758	15.27731791520104	13.201659467559086	11.20860408376204	8.017069199032004	7.3992667807857755
2022-06-17 02:00:00	21.822405793979694	17.069468904783214	15.107491314939425	12.827498122233841	10.918774440621501	7.678142995941403	7.418626453158318
2022-06-17 03:00:00	30.137597792050357	22.98897280020345	20.810834640391963	18.05328491194311	15.34425014549821	10.70755745319567	10.35742471931028
2022-06-17 04:00:00	34.454336221670765	27.452090816591724	24.327660487476226	21.065283741811335	18.181236460085422	12.883379991555087	12.308879694462574
2022-06-17 05:00:00	42.52086817195223	33.684795976319904	29.755035587503645	25.505331706337586	21.915579939011607	15.649185179738884	14.682375527336294
2022-06-17 06:00:00	35.986082116052195	27.992362997522935	24.865444721638006	21.458153154402847	18.40975598640777	13.247411839319065	12.792871503776137
2022-06-17 07:00:00	34.31508659490882	26.708237813860347	23.754495711593275	20.40426536507007	17.42879411731671	12.414741290985365	11.778424671454907
2022-06-17 08:00:00	31.91800373422098	24.74289988032797	21.999620842223266	18.739247378372724	15.990793195580952	11.410515504050249	10.880135873368932
2022-06-17 09:00:00	27.591318902689004	21.266365846509736	18.99935090426808	16.4194470373562	14.095753221200496	10.050626417575614	9.377825297259628
2022-06-17 10:00:00	17.555399373917115	13.835665850803645	12.156754135393879	10.570058005438193	9.03488176020799	6.360096650589064	6.044089714707794
2022-06-17 11:00:00	16.401616752175258	12.58286079357185	11.300545025741574	9.871623494164401	8.276865770455808	5.857983757121508	5.563969839868737
2022-06-17 12:00:00	18.61966437845487	14.84573992819678	13.104952653521224	11.499225346329222	9.681424810290734	6.715759950128584	6.559056999817427
2022-06-17 13:00:00	19.96242863651652	15.613083025751255	13.862096246354254	12.010579184940388	10.30567327243959	7.24297848826952	7.058536547029024
2022-06-17 14:00:00	21.384764109870712	17.12427912603711	15.383459540364548	13.613236947416857	11.765968782109233	8.711658701662126	8.231732692805107
2022-06-17 16:00:00	20.3702311148908	15.660063215397448	14.336195505417926	12.571821202928257	10.467309034960277	7.297374051728506	7.170822646789772
2022-06-17 17:00:00	21.782620186333425	17.1712593156833	15.390535648708783	13.469808431708847	11.425976316117447	8.000332102583087	7.9181060003699155
2022-06-17 18:00:00	17.983094656114535	14.751779548904395	12.89974551153844	11.33085274093286	9.798471396943643	6.795261158260948	6.729422116695801
2022-06-17 19:00:00	22.011387430299482	17.58625099089133	15.645275549101202	13.569584790462248	11.788263370043122	8.309968386888082	7.929721803793441
2022-06-17 20:00:00	22.59822514308198	17.60191105410673	15.701884415855075	13.688069216481908	11.877441721778672	8.573577655958548	8.1388062654169
2022-06-17 21:00:00	43.624918784136256	33.841396608473886	30.384809230140466	26.210002240033468	22.322456168805065	16.28937911891002	15.421915011967421
2022-06-17 22:00:00	26.93485637652553	20.405062369662875	18.52525164520441	16.600291687596737	14.16263698500216	10.205444559728113	9.513343003867424
2022-06-17 23:00:00	25.13455763053176	20.052710947316427	17.845945244157956	15.708540481238236	13.438062877150811	9.577803442893666	9.013863456655827
2022-06-18 00:00:00	26.487268290504982	21.03929492988647	19.055959771021953	16.269782499226103	14.18493157293605	10.142680448044667	9.668220382847768
2022-06-18 01:00:00	25.124611228620196	20.20148154786271	17.704423077273276	15.303199023802552	12.62431041756391	9.343484092608803	8.986759915334265
2022-06-18 02:00:00	37.59739922572618	29.98902105748611	26.478797424123343	23.509804531269605	20.148733845251012	14.515246895324648	13.927348304807134
2022-06-18 03:00:00	41.49638877506075	32.86264265751154	29.58520898724203	25.692412379000213	21.815254293309117	15.891873078248203	14.988258350822464
2022-06-18 04:00:00	41.118425502421175	32.72170208857296	29.51444790379969	25.548983863292197	21.926727232978553	16.000664205166174	15.131519926379282
2022-06-18 05:00:00	39.875125263475205	31.41408681008728	28.48841219388577	24.757009015687096	21.14641665529248	15.431602925902942	14.504266541508901
2022-06-18 06:00:00	39.17887712966545	31.273146241148705	27.93647574303553	24.775717082953356	20.956912657854435	15.360470265995037	14.213871455920765
2022-06-18 07:00:00	38.313540163359065	29.82459039372444	27.06611441669476	23.297779768918637	19.897919730994772	14.477588428314581	13.505307447085706
2022-06-18 08:00:00	44.251542104565026	33.778756355612295	29.415382386980415	25.199766607655302	21.636897589838014	15.280969057862675	14.554601689677513
2022-06-18 09:00:00	48.777154974328354	37.86603285483102	33.271861434587905	28.467442356829118	24.278806260003705	17.155523860141557	16.475081189033737
2022-06-18 10:00:00	26.407697075212436	20.154501358216518	17.555824802044363	15.290726978958375	12.847256296902787	9.079874823538336	8.707980633169653
2022-06-18 11:00:00	19.256234100795208	14.853569959804478	13.13325708689816	11.443101144530434	9.748308574092396	6.824551077046556	6.721678247746784
2022-06-18 12:00:00	16.511027173202503	12.794271646979713	11.32884945911851	9.784319180255178	8.466369767893855	5.820325290111441	5.691743677527519
2022-06-18 13:00:00	17.05807927833873	13.467654365241806	11.88786201831299	10.258256884333823	8.823083174836057	5.912379320580492	5.757566563594164
2022-06-18 14:00:00	14.78035324058971	12.449750256240971	10.005617198746767	8.911276041162937	7.635896367356538	5.050418853461185	5.1612886545198515
2022-06-18 15:00:00	15.784939833658056	12.64550104643344	10.8052174416452	9.098356713825561	7.909005069546661	5.682244244407862	5.188392195841413
2022-06-18 16:00:00	17.983094656114535	14.454238347811843	12.77237556134223	10.881859126542563	9.291269521447699	6.673917209006288	6.396435751888069
2022-06-18 17:00:00	18.699235593747417	15.135451097681635	13.2252464953732	11.293436606400334	9.75945586805934	6.866393818168852	6.489362179276274
2022-06-18 18:00:00	28.247781428852473	22.010218849241117	19.692809522003007	16.569111575486296	14.441319334175757	10.000415128228859	9.493983331494881
2022-06-18 19:00:00	51.97989638985318	41.655768152957215	36.7957633900164	32.08433536163982	27.41119586471493	19.48616454065347	18.465255508931115
2022-06-18 20:00:00	46.74808898436853	36.7776584613609	32.70577276704919	28.685703141602175	24.184054261284686	17.448423047997633	16.30471607215536
2022-06-18 21:00:00	55.62027948948699	44.12222810938231	39.29362963553097	34.31059536632504	28.882638668351518	20.87534354591371	19.715890344197366
2022-06-18 22:00:00	39.1092523162845	30.22392200571707	26.945820574842777	23.44120828462665	20.427416194424605	14.954595677108761	14.159664373277645
2022-06-18 23:00:00	57.23159659916096	44.779950764428996	39.57667396930032	34.33553945601339	29.646228305087167	21.41093063227911	20.0953399226992
2022-06-19 00:00:00	23.244741267333886	19.26187775493886	17.88840189422336	15.48404367404309	13.588551345704554	9.611277635791502	9.021607325604844
2022-06-19 01:00:00	11.20959495433688	9.051516538499722	8.144600704213245	6.747376260698599	6.1811745046703646	4.598517249340383	4.061659263759434
2022-06-19 02:00:00	8.593691251594555	6.827787561913287	5.873169925714156	5.119774408533781	4.63170064326517	3.6947140410987793	3.233065286214611
2022-06-19 03:00:00	7.947175127342651	6.107424654005004	5.738723867173711	4.85162544438402	4.380886529008933	3.3264979192225703	2.8807192490343363
2022-06-19 04:00:00	8.852297701295317	6.788637403874793	6.297736426368191	5.5064077987032	4.559243232480035	3.7449253304455348	3.360839123873392
2022-06-19 05:00:00	9.041279337615105	6.796467435482492	6.36849750981053	5.3380351933068395	4.821204640703215	3.6947140410987798	3.5157165028537327
2022-06-19 06:00:00	8.056585548369895	6.342325602235967	5.929778792468027	5.113538386111693	4.392033822975876	3.20515396996791	3.0046211522186086
2022-06-19 07:00:00	10.274633174649509	8.252853314514454	7.5077509532321915	6.666307969211463	5.974949566281904	4.2763281426987	3.73254483342621
2022-06-19 08:00:00	9.767366677159554	8.22936321969136	7.005347260791583	6.167426175444468	5.333980163182632	3.9164805690469504	3.763520309222278
2022-06-19 09:00:00	14.581425202358355	10.962044250778213	10.28158542417189	8.942456153273373	7.697206484174729	5.602743036275498	5.327781836923719
2022-06-19 10:00:00	17.396256943332034	13.56161474453419	12.510559552605578	11.06893979920519	9.26897493351381	6.740865594801963	6.473874441378239
2022-06-19 11:00:00	15.088691699848312	12.277489560871597	11.236860050643468	9.99010792018406	8.416206945042607	5.857983757121508	5.838877187558842
2022-06-19 12:00:00	9.230260973934895	7.845691670914121	6.835520660529969	6.023997659736456	5.328406516199161	3.7491096045577645	3.763520309222278
2022-06-19 13:00:00	13.019840102242213	9.865839825700391	8.668232721686557	7.844916206985986	6.420841324959658	4.606885797564843	4.6308336315121865
2022-06-19 14:00:00	12.92037608312654	10.147720963577546	9.191864739159866	7.8948043863626856	6.7329655560340855	4.870495066635311	4.584370417818084
2022-06-19 15:00:00	15.168262915140854	11.71372728511729	10.776913008268263	9.815499292365613	7.920152363513607	5.569268843377662	5.416836329837414
2022-06-19 16:00:00	17.634970589209665	14.078396830642303	12.163830243738113	10.750902655678729	9.374874226199779	6.523283340966023	6.160247748943049
2022-06-19 17:00:00	15.695422216453947	12.261829497656203	10.670771383104755	9.728194978456388	8.092935420001234	5.598558762163269	5.443939871158974
2022-06-19 18:00:00	17.008347268780895	13.428504207203309	12.19213467711505	10.62618220723698	8.850951409753417	6.184357137875419	6.07893712497837
2022-06-19 19:00:00	15.924189460420006	12.504560477494861	11.321773350774276	9.647126686969253	8.45522247392691	5.782666823101374	5.478787281429551
2022-06-19 20:00:00	21.394710511782282	17.226069536937192	15.057958556529787	13.58829285772851	11.63777490148938	8.607051848856386	7.9916727553855775
2022-06-19 21:00:00	13.208821738562003	10.60186279682407	9.644735673190839	8.474754471616817	7.485407898802796	5.531610376367595	5.060618358182631
2022-06-19 22:00:00	14.302925948834458	11.243925388655367	10.040997740467937	8.880095929052498	7.797532129877223	5.7073498890812395	5.3819889195668384
2022-06-19 23:00:00	13.298339355766112	10.100740773931355	9.269701930946438	8.44357435950638	7.0450897871085125	5.5901902139388095	4.716016189951373
2022-06-20 00:00:00	14.989227680732636	11.604106842609507	10.31696596589306	9.48499010399498	8.115230007935121	6.06301318862076	5.74207882569613
2022-06-20 01:00:00	9.687795461867012	7.767391354837134	7.2742393778724725	6.697488081321899	5.6293834533066445	4.326539432045456	4.003580246641806
2022-06-20 02:00:00	8.394763213363202	6.6946770245824085	6.3826497264989985	5.712196538632085	4.821204640703215	3.5691858177318903	3.3453513859753583
2022-06-20 03:00:00	10.00608032303718	8.644354894899392	7.769566961968848	6.934456933361221	6.075275211984398	4.5441216858813975	4.181689232469198
2022-06-20 04:00:00	10.423829203323026	8.39379388345303	7.4865226281994905	6.759848305542773	6.086422505951342	4.226116853351944	3.8409589987124484
2022-06-20 05:00:00	15.237887728521827	12.19918924479461	11.137794533824195	9.865387471742315	8.276865770455808	6.1048559297430565	5.796285908339248
2022-06-20 06:00:00	16.27231352732488	12.802101678587414	11.618969901232102	10.164716548002511	8.327028593307055	6.255489797783323	6.0479616491823025
2022-06-20 07:00:00	17.853791431264153	14.274147620834773	12.524711769294044	10.794554812633342	9.112912817976596	6.707391401904127	6.377076079515526
2022-06-20 08:00:00	24.33884547760634	19.058296933138692	17.216171601521133	15.203422665049155	12.457101008059752	9.469012315975693	8.684749026322601
2022-06-20 09:00:00	27.979228577240143	23.114253305926628	20.08907158928011	17.87244026170257	15.349823792481683	11.218038894887686	10.032182223451565
2022-06-20 10:00:00	22.797153181313334	17.821151939122295	16.076918158099474	14.648416669483371	12.457101008059752	8.799528458018951	8.305299447820767
2022-06-20 11:00:00	19.494947746672835	15.847983973982217	14.760762006071964	12.297436216356411	10.835169735869421	7.552614772574515	7.441858060005369
2022-06-20 12:00:00	13.586785011201576	10.139890931969846	8.823907105259702	7.807500072453461	6.554608852562984	4.611070071677071	4.743119731272933
2022-06-20 13:00:00	12.612037623867938	9.552638561392442	8.44179725467107	7.420866682284041	6.214616386571197	4.4980946706468705	4.274615659857402
2022-06-20 14:00:00	13.636517020759419	10.319981658946917	8.873439863669338	7.776319960343025	6.593624381447288	4.728229746819503	4.483700121480861
2022-06-20 15:00:00	15.019066886467337	11.95645826495595	10.394803157679634	8.97363626538381	7.591307191488762	5.272185381409356	5.068362227131647
2022-06-20 16:00:00	12.661769633425775	9.88149988891579	8.717765480096194	7.408394637439867	6.4932987357447915	4.464620477749035	4.154585691147639
2022-06-20 17:00:00	8.89208330894159	6.945238036028767	6.078377067696939	5.394159395105627	4.43104935186018	3.1967854217434515	3.0781879072342706
2022-06-20 18:00:00	10.433775605234596	8.025782397891192	6.899205635628076	5.961637435515582	5.233654517480138	3.665424122313171	3.5931551923439033
2022-06-20 19:00:00	9.846937892452097	7.321079553198307	6.53124800172791	5.668544381677473	4.849072875620575	3.410183401467163	3.2950162378067476
2022-06-20 20:00:00	10.413882801411459	7.9709721766373	7.175173861053197	6.005289592470194	5.166770753678475	3.749109604557764	3.465381354685122
2022-06-20 21:00:00	11.229487758160015	8.620864800076294	7.727110311903444	6.491699341393014	5.690693570124835	4.088035807648366	3.763520309222278
2022-06-20 22:00:00	12.035146312997007	9.231607265476795	8.286122871097923	7.052941359380882	5.963802272314959	4.217748305127485	4.088762805080994
2022-06-20 23:00:00	10.811738877874168	8.432944041491524	7.224706619462836	6.335798780840829	5.467747690785958	4.008534599516002	3.6241306681399714
2022-06-21 00:00:00	10.36415079185362	7.9083319237757115	6.913357852316543	5.774556762852959	5.138902518761115	3.669608396425401	3.3569671893988837
2022-06-21 01:00:00	10.155276351710697	7.736071228406338	6.969966719070414	5.905513233716795	5.144476165744587	3.719819685772157	3.403430403092986
2022-06-21 02:00:00	10.234847567003238	8.049272492714287	7.182249969397431	6.198606287554905	5.361848398099992	3.782583797455602	3.52346037180275
2022-06-21 03:00:00	12.214181547405227	9.599618751038635	8.540862771490344	7.115301583601758	6.119864387852174	4.418593462514508	4.247512118535843
2022-06-21 04:00:00	17.376364139508897	13.514634554887998	11.916166451689927	10.102356323781637	8.9735716433898	6.431229310496969	6.109912600774439
2022-06-21 05:00:00	22.69768916219766	17.805491875906895	15.440068407118419	13.631945014683124	11.765968782109233	8.234651452867947	7.7593566869150665
2022-06-21 06:00:00	21.772673784421855	16.912868272629243	15.319774565266444	12.902330391298893	11.470565491985223	7.9626736355730205	7.635454783730794
2022-06-21 07:00:00	18.201915498169026	14.242827494403977	12.496407335917109	10.701014476302028	9.09619187702618	6.364280924701294	6.156375814468541
2022-06-21 08:00:00	22.40924350676219	17.648891243752924	15.609895007380034	13.56334876804016	11.648922195456326	8.113307503613289	7.619967045832761
2022-06-21 09:00:00	25.19423604200117	19.559418956031415	17.71857529396174	15.215894709893329	13.1426595870268	9.03384780830381	8.738956108965722
2022-06-21 10:00:00	25.960108989191887	20.013560789277935	18.390805586663962	15.752192638192847	13.733466167274825	9.452275219526776	9.025479260079353
2022-06-21 11:00:00	27.63110451033527	21.986728754418017	19.791875038822283	17.29872619887053	14.62524968463033	10.460685280574118	10.036054157926076
2022-06-21 12:00:00	27.849925352389764	22.010218849241117	19.71403784703571	16.98692507776616	14.586234155746027	10.151048996269127	9.629501038102681
2022-06-21 13:00:00	26.357965065654604	20.569493033424546	18.468642778450537	16.10764591625183	13.867233694878148	9.908361097759808	9.13389342536559
2022-06-21 14:00:00	19.286073306529914	15.339031919481801	13.954085654829296	12.116591566115876	10.261084096571814	7.155108731912698	6.775885330389903
2022-06-21 15:00:00	18.470468349781353	14.681309264435107	12.800679994719166	11.62394579477097	9.564378223637823	6.7701555135875715	6.5745447377154616
2022-06-21 16:00:00	17.127704091719703	13.976606419742222	12.128449702016944	10.57629402786028	8.945703408472442	6.5316518891904805	6.1331442076214895
2022-06-21 17:00:00	15.645690206896107	13.358033922734023	11.555284926133996	10.21460472737921	8.767346705001339	6.556757533863858	6.365460276092001
2022-06-21 18:00:00	15.078745297936743	12.802101678587414	10.720304141514392	9.715722933612215	8.215555653637619	5.862168031233737	5.409092460888398
2022-06-21 19:00:00	18.79869961286309	14.783099675335189	13.23939871206167	11.511697391173396	9.954533512480861	7.196951473034995	6.706190509848749
2022-06-21 20:00:00	18.281486713461568	13.483314428457204	12.255819652213154	10.71972254356829	9.163075640827845	6.65299583844514	6.229942569484201
2022-06-21 21:00:00	19.315912512264617	14.649989138004312	13.020039353390416	11.274728539134074	9.681424810290734	6.954263574525676	6.624879885884071
2022-06-21 22:00:00	19.156770081679532	14.85356995980448	13.012963245046183	11.006579574984311	9.514215400786577	6.711575676016355	6.500977982699798
2022-06-21 23:00:00	19.862964617400845	15.174601255720127	13.550747479207962	11.754902265634806	10.149611156902374	7.217872843596143	7.023689136758448
2022-06-22 00:00:00	18.550039565073895	14.17235720993469	12.58839674439215	10.944219350763438	9.374874226199779	6.590231726761695	6.249302241856745
2022-06-22 01:00:00	18.828538818597796	14.610838979965816	12.970506594980781	11.199896270069024	9.603393752522127	6.8119982547098665	6.470002506903731
2022-06-22 02:00:00	17.19732890510068	13.616424965788081	11.994003643476498	10.333089153398872	8.956850702439382	6.184357137875419	6.009242304437217
2022-06-22 03:00:00	21.44444252134012	16.27863571240565	14.781990331104666	12.534405068395731	10.812875147935536	7.48985066089107	7.33344389471913
2022-06-22 04:00:00	27.183516424314725	20.608643191463038	18.942742037514215	16.126353983518094	14.045590398349251	10.280761493748246	9.8656890410477
2022-06-22 05:00:00	41.118425502421175	32.14227974960326	28.594553819049285	25.206002630077393	21.43067265144955	15.402313007117332	14.71722293760687
2022-06-22 06:00:00	38.2737545557128	29.51921916102419	26.535406290877205	23.042102849613048	19.513338089135207	14.322770286162084	13.474331971289637
2022-06-22 07:00:00	36.652491044127245	28.438674799161767	25.516446689307525	22.038103239656973	18.772043040333443	13.615627961195274	13.06777885146624
2022-06-22 10:00:00	32.64409107376543	26.32456626508311	23.66250630311824	20.466625589290942	17.40092588239935	12.318502986404082	11.677754375117685
2022-06-22 11:00:00	25.641824128021725	20.65562338110923	18.857828737383404	16.35708681313533	13.582977698721082	9.828859889627445	9.242307590651828
2022-06-22 12:00:00	30.79406031821383	24.39837848958922	22.417111234533067	19.98645186279021	16.648483539630643	11.76617880358977	10.992421973129678
2022-06-22 13:00:00	27.501801285484888	21.571737079209985	19.2328624796278	17.747719813260826	14.965242150622117	10.728478823756818	10.09800510951821
2022-06-22 14:00:00	23.572972530415623	18.290953835584222	16.70669180073629	15.683596391549885	12.930861001654867	8.879029666151313	8.711852567644163
2022-06-22 15:00:00	16.023653479535685	11.314395673124658	9.984388873714064	8.892567973896675	7.379508606116829	4.958364822992133	5.029642882386562
2022-06-22 16:00:00	18.67934278992428	14.062736767426909	12.262895760557388	10.856915036854213	9.26897493351381	6.506546244517103	6.477746375852749
2022-06-22 17:00:00	19.30596611035305	14.728289454081299	12.949278269948078	11.168716157958588	9.469626224918803	6.845472447607704	6.644239558256614
2022-06-22 18:00:00	19.942535832693387	15.064980813212342	13.189865953652033	11.28096456155616	9.681424810290734	6.7743397876998	6.458386703480206
2022-06-22 19:00:00	19.7833934021083	15.198091350543223	13.126180978553927	11.27472853913407	9.837486925827946	6.9291579298522965	6.454514769005696
2022-06-22 20:00:00	19.504894148584402	14.806589770158286	13.1827898453078	11.106355933737712	9.804045043927117	6.966816396862364	6.477746375852749
2022-06-22 21:00:00	20.161356674747875	15.675723278612844	13.600280237617598	11.817262489855677	9.915517983596553	7.079791797892565	6.717806313272276
2022-06-22 22:00:00	20.121571067101605	15.503462583243472	13.430453637355985	11.561585570550093	9.915517983596553	6.954263574525675	6.400307686362578
2022-06-22 23:00:00	21.623477755748336	16.740607577259873	14.859827522891237	12.615473359882872	11.013526439340524	7.548430498462285	7.244389401805434
2022-06-23 00:00:00	21.84229859780283	16.967678493883135	14.84567530620277	12.90856641372098	10.824022441902477	7.7116171888392415	7.1785665157387895
2022-06-23 01:00:00	23.980775008789905	18.53368481542288	16.28920140842649	14.012342382430454	12.066945719216717	8.55684055950963	8.030392100130662
2022-06-23 02:00:00	21.076425650612112	16.5526868186751	14.732457572695028	12.42839268722025	10.929921734588444	7.824592589869443	7.310212287872078
2022-06-23 03:00:00	9.041279337615105	7.054858478536549	6.54540021841638	5.437811552060238	4.943824874339597	3.5984757365174973	3.2640407620106795
2022-06-23 04:00:00	13.278446551942976	11.110814851324488	9.170636414127165	8.144245283246184	7.385082253100301	5.314028122531652	4.894125175778765
2022-06-23 05:00:00	13.885177068548611	11.243925388655367	9.871171140206322	8.41863026981803	7.290330254381278	5.343318041317261	5.083849965029683
2022-06-23 06:00:00	12.82091206401086	10.507902417531689	9.170636414127165	8.100593126291571	6.727391909050615	5.050418853461185	4.754735534696457
2022-06-23 07:00:00	14.899710063528525	11.862497885663567	10.840597983366369	9.185661027734787	7.869989540662358	5.7952196454380625	5.405220526413889
2022-06-23 08:00:00	14.591371604269924	12.073908739071433	10.592934191318182	9.354033633131145	7.942446951447494	5.682244244407861	5.385860854041346
2022-06-23 09:00:00	13.069572111800053	10.60186279682407	9.227245280881036	7.944692565739385	7.1231208448771195	5.330765218980572	4.700528452053338
